Timestamp,Age,Gender,City,Position ,Total experience,Experience in Germany,Seniority level,Main technology,Annual Salary in EUR,Bonus in EUR,Number of vacation days,Employment status,Contract duration,Main language at work,Company type
24-11-2020 20:01,35,Male,Helsinki,Backend Developer,11,2.5,Senior,python,66000,2000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:02,29,Male,Berlin,Backend Developer,10,1,Senior,Ruby,80000,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:02,30,Male,Munich,Mobile Developer,8,2,Lead,Swift,75000,86000,24,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:04,24,Male,Frankfurt,Frontend Developer,3,0,Middle,JavaScript,44000,3000,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:04,28,Male,Würzburg,Software Engineer,8,0,Senior,Java,75000,0,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:14,28,Male,Berlin,Backend Developer,9,2,Senior,PHP,60000,1000,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:15,37,Female,Berlin,Designer (UI/UX),2,1,Middle,,70000,,,Full-time employee,Temporary contract,English,Startup
24-11-2020 20:18,37,Male,Berlin,Software Engineer,8,5,Senior,Python ,76900,77400,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:23,33,Male,Berlin,Technical Lead,10,2,Lead,,85000,,26,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:23,30,Male,Kiev,Backend Developer,8,0,Middle,Web developer,27000,0,21,Full-time employee,Temporary contract,Русский,Product
24-11-2020 20:25,30,Male,Munich,Frontend Developer,4,1,Middle,JavaScript/Typescript,55000,0,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:26,31,Male,Berlin,Software Engineer,4,2,Lead,Java,95000,0,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:26,,Male,Munich,Software Engineer,4,3,Middle,Java,56000,0,,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:26,28,Female,Berlin,Software Engineer,3,3,Middle,Javascript,60000,0,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:28,31,Female,Munich,Software Engineer,2,2,Middle,Java,58000,3000,28,Full-time employee,Unlimited contract,German,Product
24-11-2020 20:28,34,Male,Berlin,Mobile Developer,9,2,Senior,Android,72000,12,27,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:29,24,Male,Berlin,Backend Developer,4,3,Middle,PHP,46000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:29,39,Male,Berlin,DevOps,15,3,Senior,Python,70000,0,21,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:30,42,Male,Den Haag,Backend Developer,20,6,Senior,.NET,75000,0,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:37,26,Male,London,Frontend Developer,8,0,Senior,"TypeScript, React",105000,60000,30,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:38,31,Female,Frankfurt,Software Engineer,2,2,Junior,,50000,,28,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 20:39,32,Female,Berlin,Mobile Developer,7,3,Senior,Kotlin,63000,,26,Full-time employee,Unlimited contract,English,Product
24-11-2020 20:41,30,Female,Berlin,QA Engineer,4,1,Middle,,52000,,20,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:41,23,Male,Berlin,Mobile Developer,3,0,Lead,Swift,65000,65000,25,Full-time employee,Unlimited contract,English,Startup
24-11-2020 20:43,27,Female,Berlin,Backend Developer,3,1,Middle,,60000,,24,Full-time employee,Unlimited contract,English,
24-11-2020 21:04,27,Male,Amsterdam,ML Engineer,4,1,Middle,python,62000,62000,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:05,27,Male,Berlin,Tech Lead / Full-Stack,5,3.5,Lead,Python / JavaScript (React),90000,1000,30 in contract (but theoretically unlimited),Full-time employee,Unlimited contract,English,Startup
24-11-2020 21:07,29,Male,Berlin,Frontend Developer,8,4,Senior,JavaScript / typescript,69000,74000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:10,32,Male,Munich,Software Engineer,10,6,Senior,Java,88000,120000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:14,31,Male,Berlin,DevOps,11,4,Senior,Terraform,81000,0,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 21:16,29,Male,Cracovia,Frontend Developer,2,,Middle,JavaScript,18700,19200,22,Full-time employee,Unlimited contract,Polish,Product
24-11-2020 21:21,26,Male,Berlin,Marketing Analyst,7,2,Middle,SQL,60000,5000,27,Full-time employee,Unlimited contract,English,Startup
24-11-2020 21:28,29,Male,Berlin,Software Engineer,5,"1,5",Middle,PHP,56000,,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:34,30,Male,Hamburg,Frontend Developer,7,1,Senior,JavaScript,55000,,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:34,38,Male,Berlin,Mobile Developer,10,4,Senior,Swift,70000,0,24,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:36,32,Male,Berlin,CTO,10,4,CTO,JAVA,200000,200000,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:37,25,Male,Berlin,Solutions Architect,6,2,Middle,Apache Spark,100000,20000,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:38,24,Male,Berlin,Backend Developer,3,0,Junior,C#,48000,,28,Full-time employee,Temporary contract,English,Game Company
24-11-2020 21:39,24,Male,Tallinn,Software Engineer,3,0,Junior,Java,30000,0,28,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:45,27,Male,Prague,Software Engineer,3,0,Middle,.NET,21120,3520,21,Full-time employee,Temporary contract,Czech,Product
24-11-2020 21:47,34,Female,Berlin,QA Engineer,6,2,Senior,Ruby,67500,0,30,Full-time employee,Unlimited contract,English,Product
24-11-2020 21:47,30,Male,Utrecht,Data Scientist,2,0,Middle,python,48000,10000,25,Full-time employee,Temporary contract,English,Product
24-11-2020 21:52,27,Female,Munich,Frontend Developer,2,2,Middle,JavaScript,64000,0,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 22:04,46,Male,Frankfurt,Software Engineer,23,16,Senior,C#,90000,96000,30,Full-time employee,Unlimited contract,German,Consulting / Agency
24-11-2020 22:06,48,Male,Berlin,Senior Network&Security Eng.,,17,Senior,"Computer Networking,  Network Security ",68500,0,26,Full-time employee,Unlimited contract,English,Startup
24-11-2020 22:08,42,Female,Munich,Software tester ,12,12,No level ,Java,47500,47500,28,Part-time employee,Unlimited contract,German,Product
24-11-2020 22:10,40,Female,Berlin,Fullstack Developer,8,8,Senior,C#,57000,1500,26,Full-time employee,Unlimited contract,German,Product
24-11-2020 22:17,23,Male,Stockholm,Frontend Developer,5,1.5,Senior,Javascript,45600,45600,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 22:22,33,Male,Berlin,Software Engineer,,10,Senior,Java,90000,9000,25,Full-time employee,Unlimited contract,English,Product
24-11-2020 22:28,30,Male,Moscow,Backend Developer,2,0,Junior,Elixir,50000,55000,30,Self-employed (freelancer),Unlimited contract,English,Product
24-11-2020 22:34,40,Male,Braunschweig ,SAP BW Senior Consultant ,11,11,Senior,SAP BW / ABAP,75000,5000,30,Full-time employee,Unlimited contract,German,Financial 
24-11-2020 22:41,38,Male,Dresden,Software Engineer,10,10,Lead,"Go, PHP, SQL",62000,,30,Full-time employee,Unlimited contract,German,Product
24-11-2020 22:46,28,Male,Kyiv,Mobile Developer,5,0,Senior,Swift,45000,,20,Full-time employee,Unlimited contract,English,Product
24-11-2020 22:52,38,Male,Berlin,Software Engineer,16,2,Senior,ABAP,83000,11000,27,Full-time employee,Unlimited contract,English,Startup
24-11-2020 23:09,32,Male,Hamburg,Software Engineer,12,7,Senior,Java,66300,1000,28,Full-time employee,Unlimited contract,German,Product
24-11-2020 23:20,33,Female,Berlin,Software Engineer,6,3,Middle,java,65000,,28,Full-time employee,Unlimited contract,English,Startup
24-11-2020 23:38,34,Male,Berlin,Software Engineer,13,4,Lead,Kotlin ,85000,,32,Full-time employee,Unlimited contract,English,Product
24-11-2020 23:40,35,Female,Stuttgart ,QA Manager ,9,4,Middle,Jira,60000,0,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 23:42,37,Male,Stuttgart ,Software Engineer,9,5,Senior,Qml,60000,0,30,Full-time employee,Unlimited contract,English,Consulting / Agency
24-11-2020 23:44,40,Male,Stuttgart,Software Engineer,14,14,Senior,C,95000,,,Full-time employee,Unlimited contract,German,Product
24-11-2020 23:59,33,Male,Berlin,Director of Engineering,10,5,Director,PHP,100000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 00:01,36,Male,Munich,IT Spezialist,15,6,Senior,AWS,79300,11900,30,Full-time employee,Unlimited contract,German,Product
25-11-2020 00:01,31,Female,Berlin,Product Manager,,1,Senior,,60000,,20,Full-time employee,Unlimited contract,English,Product
25-11-2020 00:09,27,Male,Frankfurt,Software Engineer,5,3,Middle,C#/.NET,48000,0,28,Full-time employee,Unlimited contract,English,Consulting / Agency
25-11-2020 00:41,28,Male,Berlin,Software Engineer,6,2,Middle,PHP,60000,0,26,Full-time employee,Unlimited contract,English,E-commerce
25-11-2020 01:12,23,Male,Warsaw,Software Engineer,4,0,Middle,PHP,34000,,28,Full-time employee,Temporary contract,English,Product
25-11-2020 01:29,31,Female,Berlin,QA Engineer,11,1.5,Middle,JS,57000,bvg only,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 03:27,,,Berlin,,,,,,99999999999,,,,,,
25-11-2020 05:58,34,Male,Tallinn,Software Engineer,12,0,Middle,PHP,54000,,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 06:05,34,Male,Berlin,Software Engineer,10,2,Senior,.Net,60000,0,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 06:26,29,Male,Tallinn,Mobile Developer,7,,Senior,Android,65000,20000,28,Full-time employee,Unlimited contract,English,Startup
25-11-2020 07:05,38,Male,Munich,Software Engineer,15,5,Senior,Javascript,80000,6000,30,Full-time employee,Unlimited contract,English,Corporation
25-11-2020 07:27,25,Female,Berlin,Frontend Developer,4,1,Middle,Javascript / Typescript,60000,,23,Full-time employee,Unlimited contract,English,Startup
25-11-2020 07:38,28,Male,Berlin,Frontend Developer,6,1,Senior,JavaScript,66000,0,24,Full-time employee,Unlimited contract,English,
25-11-2020 07:46,23,Male,Berlin,Software Engineer,3,3,Middle,JavaScript,60000,6000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 07:56,30,Male,Munich,Software Engineer,10,4,Senior,.NET,75000,5000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:05,32,Male,Berlin,Engineering Manager,10,5,Middle,JavaScript,85000,,24,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:08,28,Male,Berlin,Frontend Developer,2,2,Junior,JavaScript,47000,,26,Full-time employee,Unlimited contract,German,Publishing and Technology
25-11-2020 08:12,31,Male,Berlin,ML Engineer,4,4,Junior,python,62000,8000,30,Full-time employee,Unlimited contract,German,Product
25-11-2020 08:17,29,Male,Berlin,Designer (UI/UX),6,2,Middle,,56000,,28,Full-time employee,Unlimited contract,English,Startup
25-11-2020 08:35,40,Female,Berlin,Software Engineer,"1,5","1,5",Junior,JavaScript ,50000,,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 08:39,42,Male,Berlin,Software Engineer,17,9,Senior,Go,75000,8000,28,Full-time employee,Unlimited contract,English,Startup
25-11-2020 08:43,40,Male,Berlin,Product Manager,13,9,Head,,90000,10000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:47,27,Male,Berlin,Software Engineer,6,3,Middle,Java,82000,12000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:47,29,Male,Munich,Software Engineer,8,6,Middle,PHP,75000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:47,37,Male,Malta,Software Architect,18,,Head,Go,156000,0,0,Self-employed (freelancer),Unlimited contract,English,Startup
25-11-2020 08:54,23,Male,Berlin,Software Engineer,5,0,Middle,Python,53000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 08:55,35,Male,Munich,Backend Developer,14,2.5,Senior,Java,77000,0,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:00,39,Male,Berlin,Manager,11,9,Head,Python ,180000,150000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 09:03,33,Male,Lübeck,Software Engineer,10,1,Middle,C#,55000,0,27,Full-time employee,Unlimited contract,German,Product
25-11-2020 09:04,31,Male,Berlin,Software Engineer,10,4,Lead,Python,82000,,26,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:05,38,Male,Berlin,Data Scientist,15,2,Head,Python,100000,120000,27,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:05,31,Male,Hamburg,ML Engineer,3,3,Lead,Python ,70000,0,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:05,24,Male,Cologne,Data Scientist,1,1,,Python,57600,7000,27,Full-time employee,Unlimited contract,English,Consulting / Agency
25-11-2020 09:06,26,Female,Berlin,Data Scientist,2,1,Junior,Python,47000,0,25,Full-time employee,Unlimited contract,English,Consulting / Agency
25-11-2020 09:08,30,Male,Berlin,Software Engineer,10,4,Senior,Java,70000,0,27,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:14,33,Male,Munich,Software Engineer,9,9,Lead,Java,100000,0,29,Full-time employee,Unlimited contract,German,Product
25-11-2020 09:15,33,Male,Munich,Software Engineer,11,1,Senior,Python,65000,,28,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:22,31,Male,Berlin,Mobile Developer,10,3,Senior,Swift,80000,13500,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 09:24,33,Male,Nuremberg ,Data Scientist,2,2,Middle,Python,54000,0,30,Full-time employee,Unlimited contract,English,Market Research 
25-11-2020 09:29,43,Male,Munich,Consultant ,21,3,Senior,Java,72000,0,28,Full-time employee,Unlimited contract,German,Consulting / Agency
25-11-2020 09:29,36,Male,Berlin,Frontend Developer,14,5,Senior,Javascript,78000,,24,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:35,33,Male,Nürnberg,Software Engineer,9,9,Senior,Javascript / Typescript,60000,25000,30,Full-time employee,Unlimited contract,German,Consulting / Agency
25-11-2020 09:40,36,Female,Berlin,DevOps,1,3,Middle,java,60000,5000,26,Full-time employee,Unlimited contract,English,Consulting / Agency
25-11-2020 09:44,27,Female,Munich,Mobile Developer,1,1,Junior,"Kotlin, Java",50000,0,27,Full-time employee,Unlimited contract,English,Startup
25-11-2020 09:45,33,Male,Berlin,Software Engineer,12,5,Lead,Go,120000,50000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 09:49,33,Male,Berlin,Data Analyst,2,2,Middle,SQL,62000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 09:56,40,Male,Berlin,QA Engineer,11,11,Senior,Python,60000,1000,28,Full-time employee,Unlimited contract,German,Product
25-11-2020 10:02,24,Female,Berlin,Software Engineer,2,2,Middle,,58000,,30,Full-time employee,Unlimited contract,German,Consulting / Agency
25-11-2020 10:15,40,Male,Bodensee,Product Manager,17,9,Lead,Linux Kernel,81000,7000,30,Full-time employee,Unlimited contract,German,Product
25-11-2020 10:26,37,Male,Munich,DevOps,13,2,Lead,,70000,,25,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:31,35,Male,Frankfurt,Frontend Developer,6,0.5,Senior,Javascript,80000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:33,39,Male,Berlin,Data Scientist,7,4,Senior,several,70000,70000,28,Full-time employee,Unlimited contract,English,Startup
25-11-2020 10:35,25,Male,Berlin,Software Engineer,6,2,Middle,Java,63700,1600,29,Full-time employee,Unlimited contract,English,e-commerce
25-11-2020 10:37,27,Male,Berlin,Software Engineer,4,1,Middle,C#,65000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:42,30,Male,Berlin,Product Manager,3,3,Junior,,30000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:44,28,Male,Berlin,Data Scientist,4,4,Middle,Python ,70000,5500,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:50,36,Female,Munich,Frontend Developer,10,3,Middle,javascript,48000,0,30,Part-time employee,Unlimited contract,German,Product
25-11-2020 10:53,29,Female,Berlin,Software Developer in Test,9,4,Lead,Java,66000,0,25,Full-time employee,Unlimited contract,English,Startup
25-11-2020 10:53,37,Male,Berlin,Data Analyst,3,1,,Python,67000,0,21,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:55,34,Male,Berlin,Mobile Developer,10,0.5,Senior,Android/Kotlin,70000,,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:56,28,Female,Berlin,Data Scientist,4,4,Middle,Python,65000,4000,27,Full-time employee,Unlimited contract,English,
25-11-2020 10:58,39,Male,Munich,Software Architect,20,12,Lead,embedded,122000,45000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 10:58,,Male,Berlin,Software Engineer,15,,Senior,Java,150000,150000,,Full-time employee,,English,
25-11-2020 11:03,,Male,Leipzig,Frontend Developer,,6,Middle,JavaScript,40800,3400,28,Full-time employee,Unlimited contract,German,Product
25-11-2020 11:07,32,Male,Berlin,Software Engineer,6,0,Middle,PHP,58000,,30,Full-time employee,Temporary contract,German,Product
25-11-2020 11:08,37,Male,Berlin,QA Engineer,6,6,Middle,Java/Groovy,69200,0,28,Full-time employee,Unlimited contract,English,SaaS
25-11-2020 11:11,32,Male,Munich,Software Engineer,7,1,Senior,Python ,72000,0,29,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:13,28,Male,Berlin,Technical account manager ,4,2,Key,,57000,,Unlimited ,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:15,35,Male,Munich,Software Engineer,16,8,Lead,PHP,84000,,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:18,26,Male,Berlin,Data Scientist,5,3,Middle,Python ,59000,0,26,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:18,32,Male,Berlin,Frontend Developer,7,1,Middle,Typescript,68000,0,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:20,29,Male,Berlin,Data Engineer,5,5,Middle,Python,68000,,,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:21,36,Male,Berlin,Software Engineer,10,10,Senior,typescript,88000,0,28,Full-time employee,Unlimited contract,German,Product
25-11-2020 11:22,26,Male,Berlin,Software Engineer,5,2,Middle,Swift,71000,,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:24,28,Male,Berlin,Data Engineer,5,1,Middle,Scala,65000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:29,36,Male,Berlin,Data Scientist,5,5,Middle,python,50000,15000,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:30,40,Male,Munich,Software Engineer,18,18,Senior,java,160000,,15,Self-employed (freelancer),Temporary contract,German,Consulting / Agency
25-11-2020 11:37,29,Male,Milan,Data Scientist,4,0,Middle,Python + SQL,37500,0,16,Full-time employee,Unlimited contract,Italian,Consulting / Agency
25-11-2020 11:39,32,Male,Berlin,Software Engineer,10,5,Middle,javascript,65000,5000,24,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:41,28,Male,Munich,Software Engineer,5,4,Middle,Java,56000,8000,25,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:42,27,Male,Berlin,DevOps,7,3.5,Senior,Go,80000,,26,Full-time employee,Unlimited contract,English,Startup
25-11-2020 11:47,33,Male,Berlin,Software Engineer,16,5,Senior,Java,83000,17000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:48,34,Male,Munich,QA Engineer,5,2,Senior,Java,76500,0,3,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:49,31,Male,Berlin,Frontend Developer,8,3.5,Senior,Typescript,60000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:51,31,Male,Munich,Frontend Developer,8,3,Senior,"Typescript, Web apps",79000,5000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:54,31,Male,Berlin,Data Scientist,5,3,Middle,Python,90000,18000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:54,27,Male,Berlin,ML Engineer,6,1,Middle,Python,82000,38500,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 11:56,31,Male,Hamburg,Data Scientist,9,9,Middle,Python,50000,0,23,,Unlimited contract,German,Product
25-11-2020 11:57,29,Male,Berlin,Backend Developer,10,5,Senior,Scala,78000,2000,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 12:01,39,Male,Berlin,Software Engineer,6,1,Senior,PHP,60000,,25,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:04,35,Male,Berlin,Frontend Developer,10,3,Senior,JavaScript,75000,,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 12:05,38,Male,Berlin,Tech Leader,24,1,Head,Java,130000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:06,31,Male,Salzburg,Chief Research Officer,10,2,C-level executive manager,Python,115000,25000,25,Full-time employee,Unlimited contract,English,Startup
25-11-2020 12:15,32,Male,Berlin,QA Engineer,7,3.5,Senior,Swift,65000,0,24,Full-time employee,Temporary contract,English,Startup
25-11-2020 12:20,35,Male,Berlin,SRE,10,3,Senior,Terraform ,75000,10000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:21,28,Male,Rome,ML Engineer,2,0,Middle,Java,36000,2400,36,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:23,30,Female,Berlin,Data Scientist,6,5,Senior,python,76000,10000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:27,30,Male,Berlin,Data Engineer,5,4,Lead,,90000,1150000,26,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:29,26,Male,Berlin,Data Engineer,2,2,Middle,Python,54000,1000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:41,25,Male,Berlin,Data Engineer,3,3,Senior,Scala,65000,10000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:44,30,Male,Berlin,Product Manager,3,3,Junior,,30000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 12:44,27,Male,Berlin,DevOps,4,4,Middle,AWS,66000,6000,30,Full-time employee,Unlimited contract,English,Consulting / Agency
25-11-2020 12:47,28,Male,Berlin,Product Manager,7,0,Head,,60000,9000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:02,22,Male,Berlin,Presales Engineer ,4,4,Middle,"Java, .Net",63000,,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 13:03,37,Female,Berlin,Data Scientist,2,2,Middle,Python,62000,0,30,Full-time employee,Unlimited contract,German,Publisher
25-11-2020 13:05,25,Male,Berlin,Data Scientist,1,0.5,Junior,"Python, statistics, SQL",51000,10000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:12,33,Male,Berlin,Backend Developer,11,4,Senior,Scala,154000,,22,Self-employed (freelancer),Temporary contract,German,Startup
25-11-2020 13:16,38,Male,Berlin,Freelance AI lead / advisor,20,7,Head,C,200000,200000,0,Self-employed (freelancer),0,English,Consulting / Agency
25-11-2020 13:20,31,Male,Berlin,Data Scientist,6,2.5,Senior,,78000,,,Full-time employee,Unlimited contract,English,E-commerce
25-11-2020 13:26,24,Male,Munich,Data Scientist,1,1,Junior,C++,300000,,,Full-time employee,,English,Startup
25-11-2020 13:37,28,Male,Berlin,DevOps,10,7,Lead,,78000,,,,,English,Product
25-11-2020 13:37,25,Male,Berlin,Software Engineer,5,1,Senior,Node.js,57000,,24,Full-time employee,Temporary contract,English,Consulting / Agency
25-11-2020 13:39,26,Female,Berlin,Data Scientist,4,1,Middle,"Sql, BQ, tableau, gtm, ga",45000,0,25,Full-time employee,Temporary contract,English,Startup
25-11-2020 13:41,29,Male,Berlin,Frontend Developer,3,3,Middle,React ,43000,4300,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:41,22,Female,Berlin,Business Development Manager Operations ,4,1,Middle,Business Development Manager Operation ,39000,,24,Full-time employee,Temporary contract,English,Startup
25-11-2020 13:43,30,Male,Berlin,Frontend Developer,4,2,Senior,TypeScript,73000,0,26,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:45,30,Male,Berlin,Frontend Developer,11,5,Senior,Typescript,74000,11000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:45,28,Female,Amsterdam,Program Manager,10,3,Senior,Management,86000,30000,31,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:49,29,Male,Berlin,Frontend Developer,9,1,Senior,Javascript / Typescript,74000,0,30,Full-time employee,Unlimited contract,English,Startup
25-11-2020 13:50,32,Male,Cologne,DevOps,10,1,Middle,Bash,55000,55000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:51,36,Male,Berlin,Researcher,4,4,Middle,C++,40000,,28,Full-time employee,Temporary contract,English,University
25-11-2020 13:51,32,Male,Hamburg,Product Manager,7,2,Senior,,85000,5000,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:54,30,Female,Berlin,Software Engineer,4,4,Middle,Python,56000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:55,29,Male,Stuttgart ,Software Engineer,7,5,Middle,C++,70000,0,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:56,32,Female,Berlin,QA Engineer,10,"1,5",Middle,Java,68000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:57,34,Male,Berlin,QA Engineer,10,3,Senior,JS,70000,,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:58,30,Male,Berlin,Data Scientist,6,3,Senior,,72000,85000,27,Full-time employee,Unlimited contract,English,Startup
25-11-2020 13:59,40,Male,Berlin,Engineering manager,15,6,Head,Python,80000,0,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 13:59,35,Male,Berlin,Software Engineer,15,4,Principal,C++,77000,20000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:00,31,Male,Berlin,Software Engineer,8,1,Senior,"Java, Kotlin",77000,0,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:00,38,Male,Berlin,Data Scientist,15,3,Senior,Python,56000,59000,21,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:02,39,Male,Hamburg,Data Scientist,10,10,Senior,R,80000,0,30,Full-time employee,Unlimited contract,English,Energy 
25-11-2020 14:08,35,Male,Berlin,Backend Developer,13,5,Senior,Nodejs,90000,,31,Full-time employee,Unlimited contract,English,Startup
25-11-2020 14:08,30,Female,Berlin,QA Engineer,5,2,Middle,TS,54000,,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:08,29,Female,Berlin,Data Scientist,0,0,intern,Python,20000,20000,25,Full-time employee,Temporary contract,English,Product
25-11-2020 14:08,36,Male,Berlin,Engineering Manager,18,10,Head,C++,98000,25000,30,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:09,41,Male,Berlin,Backend Developer,20,5,Senior,Python,93000,1000,29,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:14,41,Male,Berlin,Software Engineer,18,7,Lead,PHP,100000,100000,28,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:21,28,Female,Berlin,Data Scientist,6,1,Senior,sql,70000,0,27,Full-time employee,Unlimited contract,English,Product
25-11-2020 14:21,33,Male,Berlin,Software Engineer,10,3,Lead,javascript,75000,0,26,Full-time employee,Unlimited contract,English,Startup
25-11-2020 14:26,31,Male,Munich,Software Engineer,3,3,Middle,JavaScript ,63000,63909,30,Full-time employee,Unlimited contract,German,Product
25-11-2020 14:27,29,Male,Berlin,Backend Developer,5,1,Senior,Java,70000,0,27,Full-time employee,Unlimited contract,English,Product
